Taxon_name,Status,MinAge,MaxAge,Site
Eozygodon_morotoensis,extinct,19.5,19.5,22954
Prodeinotherium_hobleyi,extinct,19.5,19.5,22954
Prodeinotherium_hobleyi,extinct,19.5,19.5,22955
Prodeinotherium_bavaricum,extinct,23.03,23.03,23127
Prodeinotherium_bavaricum,extinct,23.03,23.03,23102
Gomphotherium_angustidens,extinct,17.2,17.2,21677
Choerolophodon_pentelici,extinct,7.7,7.7,28320
Konobelodon_atticus,extinct,7.7,7.7,28320
Deinotherium_proavum,extinct,7.7,7.7,28320
Zygolophodon_turicensis,extinct,12.85,12.85,21713
Deinotherium_giganteum,extinct,12.85,12.85,21713
Palaeoloxodon_antiquus,extinct,0.087,0.087,28270
Gomphotherium_angustidens,extinct,17.2,17.2,24411
Prodeinotherium_bavaricum,extinct,17.2,17.2,24412
Gomphotherium_subtapiroideum,extinct,17.2,17.2,24412
Loxodonta_exoptata,extinct,3.6,3.6,23668
Gomphotherium_angustidens,extinct,16.4,16.4,20005
Deinotherium_bozasi,extinct,5.333,5.333,23823
Anancus_kenyensis,extinct,5.333,5.333,23823
Choerolophodon_pentelici,extinct,8.9,8.9,23309
Mammut_borsoni,extinct,7.6,7.6,20287
Tetralophodon_longirostris,extinct,7.6,7.6,20287
Deinotherium_proavum,extinct,7.6,7.6,20287
Stegolophodon_nasaiensis,extinct,17.131,17.131,24055
Deinotherium_giganteum,extinct,12.049,12.049,27310
Mammuthus_meridionalis,extinct,1.88,1.88,28653
Choerolophodon_pentelici,extinct,8.9,8.9,23412
Mammuthus_primigenius,extinct,0.0441,0.0441,26600
Prodeinotherium_bavaricum,extinct,16.4,16.4,21457
Miomastodon_gobiensis,extinct,20.0805,20.0805,20616
Mammuthus_meridionalis,extinct,3.6,3.6,23888
Platybelodon_grangeri,extinct,16.4,16.4,20786
Gomphotherium_angustidens,extinct,17.2,17.2,21004
Mammut_borsoni,extinct,5.333,5.333,21197
Platybelodon_danovi,extinct,16.4,16.4,20429
Prodeinotherium_bavaricum,extinct,16.4,16.4,20429
Zygolophodon_turicensis,extinct,12.85,12.85,21339
Prodeinotherium_bavaricum,extinct,12.85,12.85,27178
Prodeinotherium_bavaricum,extinct,16.4,16.4,21697
Anancus_arvernensis,extinct,3.4976666666667,3.4976666666667,21195
Mammuthus_meridionalis,extinct,3.4976666666667,3.4976666666667,21195
Deinotherium_giganteum,extinct,11.5,11.5,23174
Gomphotherium_angustidens,extinct,16.4,16.4,21354
Tetralophodon_longirostris,extinct,16.4,16.4,21354
Zygolophodon_turicensis,extinct,16.4,16.4,21354
Tetralophodon_gigantorostris,extinct,16.4,16.4,21354
Gomphotherium_inopinatum,extinct,19.5,19.5,20665
Gomphotherium_annectens,extinct,19.5,19.5,20665
Archaeobelodon_filholi,extinct,17.2,17.2,20007
Deinotherium_giganteum,extinct,12.85,12.85,21714
Stegodon_preorientalis,extinct,1.29585,1.29585,24112
Sinomastodon_yangziensis,extinct,1.29585,1.29585,24112
Anancus_kenyensis,extinct,5.7,5.7,28334
Palaeoloxodon_antiquus,extinct,0.424,0.424,24407
Moeritherium_chehbeurameuri,extinct,37.7,37.7,24927
Archaeobelodon_filholi,extinct,16.4,16.4,27473
Mammuthus_meridionalis,extinct,3.6,3.6,24413
Tetralophodon_longirostris,extinct,5.333,5.333,21174
Deinotherium_giganteum,extinct,11.2,11.2,21730
Tetralophodon_longirostris,extinct,5.333,5.333,21157
Zygolophodon_turicensis,extinct,5.333,5.333,21157
Zygolophodon_turicensis,extinct,17.2,17.2,21678
Gomphotherium_angustidens,extinct,16.4,16.4,27280
Zygolophodon_turicensis,extinct,16.4,16.4,27280
Prodeinotherium_bavaricum,extinct,16.4,16.4,27280
Zygolophodon_turicensis,extinct,12.85,12.85,20433
Deinotherium_giganteum,extinct,13.6,13.6,23081
Tetralophodon_longirostris,extinct,11.2,11.2,21338
Deinotherium_giganteum,extinct,11.2,11.2,21338
Prodeinotherium_bavaricum,extinct,23.03,23.03,23086
Deinotherium_giganteum,extinct,13.6,13.6,23171
Prodeinotherium_bavaricum,extinct,23.03,23.03,23085
Palaeoloxodon_recki,extinct,1.8,1.8,23255
Afrochoerodon_kisumuensis,extinct,17.2,17.2,23879
Prodeinotherium_hobleyi,extinct,17.2,17.2,23879
Gomphotherium_angustidens,extinct,17.2,17.2,23262
Archaeobelodon_filholi,extinct,17.2,17.2,23262
Afrochoerodon_kisumuensis,extinct,17.2,17.2,23262
Protanancus_macinnesi,extinct,17.2,17.2,23262
Prodeinotherium_hobleyi,extinct,17.2,17.2,23262
Gomphotherium_angustidens,extinct,17.2,17.2,20014
Deinotherium_bozasi,extinct,1.9,1.9,28339
Palaeoloxodon_recki,extinct,1.9,1.9,28339
Rhynchotherium_tlascalae,extinct,5.91,5.91,10102
Stegomastodon_mirificus,extinct,4.91,4.91,10106
Rhynchotherium_tlascalae,extinct,4.91,4.91,10128
Gomphotherium_angustidens,extinct,17.2,17.2,20029
Prodeinotherium_bavaricum,extinct,17.2,17.2,20029
Deinotherium_giganteum,extinct,12.85,12.85,20105
Gomphotherium_angustidens,extinct,16.56,16.56,21522
Tetralophodon_longirostris,extinct,9.786,9.786,20020
Deinotherium_giganteum,extinct,9.786,9.786,20020
Tetralophodon_longirostris,extinct,9.647,9.647,28251
Tetralophodon_longirostris,extinct,11.2,11.2,20049
Deinotherium_giganteum,extinct,11.2,11.2,20599
Tetralophodon_longirostris,extinct,9.9,9.9,20053
Deinotherium_giganteum,extinct,9.9,9.9,20053
Anancus_arvernensis,extinct,5.0,5.0,24306
Mammut_borsoni,extinct,5.0,5.0,24306
Prodeinotherium_bavaricum,extinct,17.2,17.2,23121
Mammuthus_meridionalis,extinct,1.945,1.945,24443
Palaeoloxodon_antiquus,extinct,0.3,0.3,29063
Gomphotherium_angustidens,extinct,12.85,12.85,21706
Deinotherium_giganteum,extinct,12.85,12.85,21706
Palaeoloxodon_antiquus,extinct,0.465,0.465,24772
Zygolophodon_turicensis,extinct,12.85,12.85,21715
Deinotherium_giganteum,extinct,11.188,11.188,20050
Gomphotherium_angustidens,extinct,14.2,14.2,20009
Archaeobelodon_filholi,extinct,14.2,14.2,20009
Prodeinotherium_bavaricum,extinct,14.2,14.2,20009
Zygolophodon_turicensis,extinct,16.4,16.4,21698
Deinotherium_giganteum,extinct,23.03,23.03,23120
Prodeinotherium_bavaricum,extinct,23.03,23.03,23120
Zygolophodon_turicensis,extinct,14.2,14.2,23594
Mammuthus_meridionalis,extinct,0.9,0.9,29140
Anancus_arvernensis,extinct,5.3,5.3,20753
